date,open,high,low,close,volume
2017-02-11,11.44,11.52,11.34,11.52,396541
2017-02-10,11.02,11.48,10.88,11.43,745808
2017-02-09,11.41,11.54,10.61,11.02,1297660
2017-02-08,11.51,11.65,11.15,11.41,998364
2017-02-07,11.33,11.59,11.29,11.51,655495
2017-02-06,11.28,11.42,11.22,11.34,538809
2017-02-05,11.39,11.44,11.15,11.26,437733
2017-02-04,10.99,11.45,10.98,11.41,997508
2017-02-03,10.82,10.99,10.67,10.99,502364
2017-02-02,10.73,10.85,10.63,10.82,330627
2017-02-01,10.69,10.86,10.51,10.72,526502
2017-01-31,10.59,10.79,10.58,10.7,432537
2017-01-30,10.5,10.71,10.37,10.6,441511
2017-01-29,10.58,10.58,10.46,10.49,200244
2017-01-28,10.55,10.58,10.47,10.58,277852
2017-01-27,10.61,10.64,10.42,10.55,482251
2017-01-26,10.54,10.67,10.5,10.6,460104
2017-01-25,10.57,10.66,10.43,10.55,431474
2017-01-24,10.79,10.92,10.51,10.57,582122
2017-01-23,10.77,10.85,10.65,10.8,294797
2017-01-22,10.93,11.07,10.66,10.77,366568
2017-01-21,10.65,11.06,10.58,10.93,639656
2017-01-20,10.46,10.81,10.42,10.63,562954
2017-01-19,10.24,10.5,10.18,10.42,496065
2017-01-18,10.33,10.51,9.99,10.23,643191
2017-01-17,9.66,10.53,9.65,10.34,727884
2017-01-16,9.91,10.23,9.56,9.66,583493
2017-01-15,9.86,10.05,9.8,9.9,274745
2017-01-14,9.84,9.94,9.69,9.86,367581
2017-01-13,9.81,9.91,9.51,9.84,759776
2017-01-12,9.96,10.17,9.12,9.8,780521
2017-01-11,10.63,10.84,9.47,9.95,1512420
2017-01-10,10.41,10.75,10.34,10.63,585139
2017-01-09,10.5,10.94,10.23,10.39,735986
2017-01-08,9.92,10.58,9.89,10.5,660020
2017-01-07,10.14,10.21,9.55,9.92,676604
2017-01-06,10.23,10.46,9.52,10.14,1415088
2017-01-05,11.13,11.8,9.08,10.23,3245508
2017-01-04,9.62,11.17,9.34,11.17,2785552
2017-01-03,8.38,10.02,8.24,9.59,1850621
2017-01-02,8.2,8.53,8.05,8.38,590539
2017-01-01,8.16,8.6,8.08,8.18,486710
2018-12-31,138.83,138.9,128.5,130.53,2358360234
2018-12-30,134.36,140.64,128.3,138.78,2660086834
2018-12-29,136.81,147.3,131.72,134.15,3169029972
2018-12-28,114.53,138.58,113.31,136.82,3130201009
2018-12-27,130.47,131.78,112.26,114.63,2612804378
2018-12-26,128.83,136.72,123.54,130.47,2720469126
2018-12-25,139.02,140.26,122.15,128.82,3298280609
2018-12-24,129.61,159.51,129.53,139.09,4370343387
2018-12-23,116.1,133,116.01,129.61,3579715061
2018-12-22,107.74,116.3,105.5,116.09,2338772939
2018-12-21,114.52,120,105.3,107.74,2632539990
2018-12-20,99.39,119,98.5,114.52,3063842618
2018-12-19,101,107.88,98.16,99.34,2456482115
2018-12-18,93.8,101.5,91.55,101,2277514076
2018-12-17,83.74,96.74,83.51,93.79,2101453024
2018-12-16,82.92,86.82,82.82,83.74,1565817037
2018-12-15,83,84.29,80.89,83.03,1496176898
2018-12-14,85.35,85.98,80.6,83,1651491877
2018-12-13,89.02,90.25,83.48,85.35,1754475622
2018-12-12,86.96,91,86.06,89.09,1533050103
2018-12-11,89.23,91.21,85.15,86.96,1707497898
2018-12-10,92.8,94.62,87.3,89.23,1756437577
2018-12-09,89.99,98.3,88.15,92.79,1875567180
2018-12-08,92.46,97.52,84,89.99,1855759401
2018-12-07,89.1,97.16,81.02,92.45,2554304530
2018-12-06,100.75,102.85,88.92,89.09,2310716932
2018-12-05,108.61,109.37,99.5,100.76,1990157607
2018-12-04,107.21,112,104.78,108.61,1748116495
2018-12-03,114.76,115.12,104.74,107.21,1772756193
2018-12-02,116.82,119.45,114.05,114.76,1856199149
2018-12-01,111.7,119.77,110,116.82,2131475768
2018-11-30,116.38,119,109.24,111.65,2020748396
2018-11-29,121.95,123.05,113,116.38,2196099151
2018-11-28,108.74,126.46,108.74,121.94,2673470000
2018-11-27,106.84,111.6,99.26,108.7,2320010000
2018-11-26,114.29,116.88,102.26,106.95,2139490000
2018-11-25,110.22,118.83,98.2,114.3,2466750000
2018-11-24,121.44,125.89,106.15,110.16,1800960000
2018-11-23,123.3,125.15,116.24,121.44,1998010000
2018-11-22,134.75,136.71,122.54,123.25,1792150000
2018-11-21,127.56,138.48,122.65,134.73,2685930000
2018-11-20,145.22,149.5,121.5,127.55,3134410000
2018-11-19,175.9,175.92,142,145.21,2745160000
2018-11-18,172.49,180.21,172.15,175.87,1810920000
2018-11-17,172.4,174.41,170.34,172.49,1832800000
2018-11-16,178.89,179.76,169.22,172.4,2015330000
2018-11-15,177.76,181,165.33,178.89,2638410000
2018-11-14,203.2,204.9,165.2,177.79,2595330000
2018-11-13,208.77,208.77,202.76,203.2,1610260000
2018-11-12,209.72,211.22,207,208.77,1452380000
2018-11-11,210.28,211.17,206.15,209.88,1501600000
2018-11-10,208.01,212.78,207.69,210.29,1377760000
2018-11-09,210.35,212.2,206.2,208.01,1554750000
2018-11-08,216.85,218.27,209.66,210.34,1769080000
2018-11-07,218.66,222.78,215.56,216.84,1927830000
2018-11-06,208.53,219.08,207.13,218.65,1856940000
2018-11-05,210.06,211.2,205.38,208.53,1613510000
2018-11-04,198.46,217.77,198.1,210.06,1749300000
2018-11-03,199.75,200,197.51,198.35,1307150000
2018-11-02,197.96,201.75,197.8,199.75,1451870000
2018-11-01,196.95,198.63,196.2,197.96,1336700000
2018-10-31,195.36,200,191.4,196.95,1442380000
2018-10-30,194.29,196.41,192.6,195.35,1363500000
2018-10-29,202.44,202.65,190.92,194.31,1517230000
2018-10-28,201.46,202.85,201,202.43,1139140000
2018-10-27,200.71,201.7,200.42,201.46,1084810000
2018-10-26,199.66,204.35,198.64,200.7,1161310000
2018-10-25,200.68,200.72,195.83,199.65,1102900000
2018-10-24,201.12,202.47,200.38,200.68,1102220000
2018-10-23,201.25,201.96,197.96,201.12,1237490000
2018-10-22,202.12,203,198.75,201.25,1328980000
2018-10-21,202.69,205.66,201.19,202.12,1190300000
2018-10-20,200,204.66,199.31,202.69,1238780000
2018-10-19,199.1,201.47,197.8,200,1264480000
2018-10-18,203.21,205.56,195.15,199.2,1365860000
2018-10-17,205.43,206.35,201.2,203.21,1444130000
2018-10-16,204.55,207.97,202.1,205.43,1532280000
2018-10-15,192.05,220.64,189.96,204.53,2865830000
2018-10-14,196.72,199.41,189.13,191.87,1169260000
2018-10-13,194.01,198.37,193.45,196.72,1167610000
2018-10-12,188.32,198.5,187.15,194.1,1487900000
2018-10-11,223.61,223.61,184.81,188.32,2167620000
2018-10-10,226.14,226.25,221.52,223.61,1384040000
2018-10-09,227.71,228.45,225.06,226.15,1405130000
2018-10-08,224.83,231.1,222.25,227.68,1470740000
2018-10-07,223.85,225.95,220,224.82,1470480000
2018-10-06,226.88,227.51,222.32,223.85,1505070000
2018-10-05,221,230.34,218,226.89,1547330000
2018-10-04,219.1,225.66,218.31,221,1479500000
2018-10-03,224.85,224.9,214,219.01,1683930000
2018-10-02,230.4,231.08,221.44,224.85,1542080000
2018-10-01,232.27,234.92,223.45,230.4,1597500000
2018-09-30,231.01,238.69,225.5,232.27,1765560000
2018-09-29,220.67,235.35,213.7,231.01,2208720000
2018-09-28,229,234.59,215,220.67,2018120000
2018-09-27,214.15,233.5,210.01,229,2030320000
2018-09-26,219.19,222.43,207.23,214.15,1756100000
2018-09-25,228.01,228.01,203.24,219.19,2120360000
2018-09-24,244.35,245.79,225.15,228.01,1748740000
2018-09-23,240.71,249.79,237.1,244.35,1693470000
2018-09-22,247.76,255,232.67,240.71,1921820000
2018-09-21,224.41,252,221,247.76,2836200000
2018-09-20,209.81,227.34,206.64,224.41,1782070000
2018-09-19,208.22,214.68,197.34,209.81,1733330000
2018-09-18,196.09,214.87,194.05,208.5,1800640000
2018-09-17,220.19,224.9,192.2,195.97,2019910000
2018-09-16,221.7,223.43,208.01,220.19,1502260000
2018-09-15,210,227.55,208.26,221.69,1670490000
2018-09-14,211.15,224.3,202.5,210,2232190000
2018-09-13,182.92,215,182.91,211.39,2330720000
2018-09-12,185.15,185.15,167,182.79,1874850000
2018-09-11,196.94,199.25,175.5,185.15,1568900000
2018-09-10,195.92,202.7,186.59,196.94,1502960000
2018-09-09,197,208.5,185.39,195.91,1585980000
2018-09-08,215.2,220,190,197,1517200000
2018-09-07,229.35,234.23,214,215.21,1678260000
2018-09-06,227.56,233.6,211,229.03,2097310000
2018-09-05,285.43,287.95,225.53,227.56,2390390000
2018-09-04,288.6,292.11,282.1,285.43,1554870000
2018-09-03,295.06,296.38,285.76,288.6,1394490000
2018-09-02,294.65,298.72,288.42,295.06,1321050000
2018-09-01,281.95,302.2,281.94,294.64,1546630000
2018-08-31,284.52,284.7,276.66,281.94,1411910000
2018-08-30,288.99,290.99,272.13,284.52,1513100000
2018-08-29,295.4,297.32,284.11,289,1474460000
2018-08-28,288.11,297.64,282.85,295.39,1513350000
2018-08-27,274.26,288.64,271.32,287.99,1406790000
2018-08-26,277.97,277.97,270,274.25,1206650000
2018-08-25,281.35,282.95,276.99,277.97,1208360000
2018-08-24,275.87,283.38,270.27,281.35,1450170000
2018-08-23,270.48,280.39,268.6,275.87,1271160000
2018-08-22,281.5,298.99,259.11,270.47,1507660000
2018-08-21,270.76,286.42,269.13,281.49,1164120000
2018-08-20,300.03,304,268.02,270.76,1413790000
2018-08-19,296.59,307.65,289.33,300.03,1447910000
2018-08-18,317.55,322.16,283.1,296.61,1764020000
2018-08-17,286.67,319,285.42,317.54,1995460000
2018-08-16,281.21,298.89,277.84,286.67,1552970000
2018-08-15,279.39,305.4,275.93,281.21,1878150000
2018-08-14,284.11,285,250.28,279.4,2137850000
2018-08-13,318.16,322.27,281.41,284.11,1751190000
2018-08-12,318.32,328.12,313.29,318.15,1625420000
2018-08-11,331,332,305.14,318.02,1790370000
2018-08-10,363.99,366.46,326,330.99,1699400000
2018-08-09,355.69,371.09,351,363.99,1616610000
2018-08-08,378.07,380.77,347.18,355.7,2016080000
2018-08-07,404.99,410,369.1,378.08,1828350000
2018-08-06,408.96,413.17,401,404.99,1384880000
2018-08-05,407,413.33,400.5,408.83,1396820000
2018-08-04,417.8,419.16,401,407,1466540000
2018-08-03,410.71,420.27,395,417.8,1722340000
2018-08-02,419.59,424.61,407.29,410.71,1569300000
2018-08-01,432.36,435.48,407.78,419.6,1888060000
2018-07-31,456.47,457.3,427.33,432.35,1820680000
2018-07-30,466.01,469,446,456.46,2141590000
2018-07-29,468.12,471.37,462,466.01,1631910016
2018-07-28,469.3,471.01,461.25,468.12,1531890048
2018-07-27,461.43,473.33,454.25,469.3,1734259968
2018-07-26,470.81,483.88,460,461.42,1621560064
2018-07-25,478.79,484.43,463.55,470.81,1930780032
2018-07-24,449,483.92,447.99,478.79,2287520000
2018-07-23,456.9,469.3,445.66,449,1596999936
2018-07-22,461.5,471.74,455,456.9,1338589952
2018-07-21,448.21,468.85,442,461.5,1504310016
2018-07-20,468.38,468.73,441,448.21,1821350016
2018-07-19,478.92,483.88,462.07,468.39,2068739968
2018-07-18,499.01,515.88,468.85,478.81,2371559936
2018-07-17,478.19,510.79,466.1,499.01,2288100096
2018-07-16,449.42,479.92,444.05,478.18,1858680064
2018-07-15,434.14,454.21,431.29,449.41,1350160000
2018-07-14,432.8,440,428.13,434.13,1235820032
2018-07-13,431.38,442.31,425.1,432.8,1489670016
2018-07-12,446.25,447.17,418.23,431.46,1495440000
2018-07-11,432.71,448.54,425.34,446.25,1422470016
2018-07-10,471.6,473,427.88,432.59,1789069952
2018-07-09,486.09,488,469,471.6,1533799936
2018-07-08,484.49,494.74,479.31,486.08,1344560000
2018-07-07,469.3,486.69,462,484.48,1358360064
2018-07-06,467.24,474.99,451.68,469.3,1627609984
2018-07-05,466.9,477.99,457.85,467.25,1828610048
2018-07-04,461.75,482.01,451.35,466.9,1549769984
2018-07-03,476.34,486.76,459.11,461.66,1683939968
2018-07-02,451.43,481.99,442.79,476.34,1625789952
2018-07-01,453.3,455.87,444.85,451.43,1511730048
2018-06-30,434.5,462.49,434.5,453.29,1475939968
2018-06-29,420.01,442,404.22,434.6,1564499968
2018-06-28,441.5,443.78,417,420,1360790016
2018-06-27,429.08,446.21,420.12,441.41,1368940032
2018-06-26,458.41,460.72,429,429.08,1356560000
2018-06-25,454.79,473.27,445,458.41,4007950080
2018-06-24,475.18,476.9,421.1,454.79,2490579968
2018-06-23,462.01,481.74,457.87,475.17,1651379968
2018-06-22,525.5,525.65,449.02,462.01,2226030080
2018-06-21,536,544.23,521.5,525.49,1462070016
2018-06-20,538.5,541.8,516.67,535.99,1596290048
2018-06-19,517.47,547.4,514.45,538.5,1726569984
2018-06-18,496.5,525,488,517.47,1513869952
2018-06-17,496.99,507.83,493.33,496.5,1264870016
2018-06-16,487.45,502.97,484.12,497.31,1314109952
2018-06-15,519.75,521,481.57,487.45,1808269952
2018-06-14,476.03,530,459.45,519.75,2458650112
2018-06-13,494.14,502.4,450.11,476.02,2080130048
2018-06-12,531.68,538.99,485,494.14,1932760064
2018-06-11,525.25,536.85,509.97,531.68,1982119936
2018-06-10,593.4,593.41,505,525.25,2234880000
2018-06-09,598.6,608,591.81,593.4,1519309952
2018-06-08,603.56,607,591,598.59,1637779968
2018-06-07,606.19,615.26,594.01,603.56,1880140032
2018-06-06,607.6,611.69,592.63,606.18,1756530048
2018-06-05,591.51,612,574.31,607.6,1844269952
2018-06-04,618.63,626.55,576.15,591.5,1903430016
2018-06-03,590.46,627.83,590.46,618.63,1832550016
2018-06-02,578.89,600,571.75,590.46,1880390016
2018-06-01,577.1,588,561.11,578.89,1945890048
2018-05-31,557.22,589,553.6,577.1,1985040000
2018-05-30,566.65,585.92,541.23,557.22,2053970048
2018-05-29,511.33,573.64,510.91,566.66,2330820096
2018-05-28,570.75,575,507,511.33,2356900096
2018-05-27,585,589.5,556,570.75,1788790016
2018-05-26,584.02,606,577.65,584.99,1694300032
2018-05-25,602.65,616,568.27,584.02,2110919936
2018-05-24,577.2,609.21,545.36,602.64,2791099904
2018-05-23,640.13,648.46,563.27,577.2,2995429888
2018-05-22,696.77,699,638,640.5,2230469888
2018-05-21,714,717,686.05,696.77,2005170048
2018-05-20,695.97,723,687.7,714,2156910080
2018-05-19,694.5,715.76,676.84,695.96,2021549952
2018-05-18,668.56,694.71,656.5,694.5,2305740032
2018-05-17,707.45,717.17,661,668.56,2350619904
2018-05-16,706.09,710.44,677.55,707.45,2476130048
2018-05-15,726.91,738,694.75,706.08,2523069952
2018-05-14,729.29,746.06,684,726.9,3005110016
2018-05-13,684.7,740.31,671,729.29,2362500096
2018-05-12,678.05,692.39,637.65,684.66,2668480000
2018-05-11,723.51,735.19,662.18,678.05,3290080000
2018-05-10,750,768,723.01,723.51,2748950016
2018-05-09,746.99,759.5,708.8,750,2877870080
2018-05-08,752.43,776,720,746.99,2920489984
2018-05-07,784.88,789.98,695.11,752.42,4316120064
2018-05-06,812,828.97,750.7,784.33,3105570048
2018-05-05,783.01,824.67,778.5,812,3035040000
2018-05-04,775.51,805.31,757.1,783.01,3533410048
2018-05-03,685.65,784.76,684,775.51,4210939904
2018-05-02,670.74,689.98,660.63,685.02,2822269952
2018-05-01,669.82,675.01,627.2,670.75,2678960128
2018-04-30,688,692.45,662.11,669.81,2853100032
2018-04-29,682.01,696.71,666.04,687.51,2740559872
2018-04-28,643.11,693.15,638.7,682,2496659968
2018-04-27,661.01,685.91,638.33,643.11,2598129920
2018-04-26,617.5,667,600,661.13,2984009984
2018-04-25,703.38,704,578.75,617.49,4216140032
2018-04-24,642.85,711,642.85,703.33,3581860096
2018-04-23,620.08,647.47,618.7,642.85,2386830080
2018-04-22,605.16,643.47,590.7,620.07,2426269952
2018-04-21,617.17,624.21,571.61,605.16,2612460032
2018-04-20,567.29,622.22,557.4,617.17,2849469952
2018-04-19,525.9,569.95,521.18,567.29,2256869888
2018-04-18,502.43,526.49,501.2,525.89,1762940032
2018-04-17,511.29,522,500.49,502.42,1760359936
2018-04-16,534,537.5,498.29,511.28,1758979968
2018-04-15,502.4,534.57,502.4,533.74,1726089984
2018-04-14,495.76,513.86,488,502.4,1519079936
2018-04-13,493.42,529.36,481.18,495.22,2419249920
2018-04-12,430.82,497,413.81,493.41,2519360000
2018-04-11,415.45,433.83,410.11,430.81,1439040000
2018-04-10,398.8,418.26,392.25,415.45,1196000000
2018-04-09,399.9,432,388,398.8,1478390016
2018-04-08,384.62,404.4,384.61,399.9,948488000
2018-04-07,370.32,395.9,369.2,384.61,951475008
2018-04-06,381.55,386.21,363.33,370.32,967105984
2018-04-05,378.42,387.2,366.54,381.26,1210680064
2018-04-04,416.29,418,370.08,378.43,1287730048
2018-04-03,384,421.59,380.89,416.28,1363399936
2018-04-02,378.69,393.96,375.36,384,1102259968
2018-04-01,394.73,400.65,360,378.18,1256930048
2018-03-31,394.47,438.77,388.88,394.54,1323920000
2018-03-30,383.3,411,365,394.46,1878130048
2018-03-29,445.72,448,379.1,383.29,1970230016
2018-03-28,449,464.89,439.18,445.47,1514179968
2018-03-27,486.75,493,445,449,1617939968
2018-03-26,522.55,525,466.1,486.75,1638880000
2018-03-25,519.58,536,510.2,522.55,1151170048
2018-03-24,543.04,545.94,517.7,519.57,1300009984
2018-03-23,539.9,543.04,507.84,543.04,1596349952
2018-03-22,559.99,578.73,517.6,539.89,1523459968
2018-03-21,558,589.75,545.2,559.98,1781270016
2018-03-20,555.44,567.04,515.97,558,1833680000
2018-03-19,538.01,560.9,516.4,555.55,2046790016
2018-03-18,549.79,587.74,450,538,2685499904
2018-03-17,600.52,609.94,541.11,549.79,1267810048
2018-03-16,611,626.13,585,600.77,1417350016
2018-03-15,614.63,621.47,571.16,610.99,1770460032
2018-03-14,690.32,702.5,585.52,614.62,1810560000
2018-03-13,696.51,713.45,679.78,690.39,1425959936
2018-03-12,719.79,739,678,696.51,1764999936
2018-03-11,683.6,735,666,719.8,1562680064
2018-03-10,728.46,749,680.2,683.6,1532960000
2018-03-09,698.81,734,641.6,728.82,2233019904
2018-03-08,751.38,774,686,698.83,1891640064
2018-03-07,815.44,825,724,751.38,2175419904
2018-03-06,848.76,849.97,800.89,815.43,1943069952
2018-03-05,861.74,866,848.83,848.83,1898489984
2018-03-04,854.34,865,836.6,861.74,1697939968
2018-03-03,854.3,866.72,851.04,854.34,1699369984
2018-03-02,868.75,873.12,845.85,854.31,1894419968
2018-03-01,849.99,878,845.54,868.74,1868519936
2018-02-28,871.91,887.5,848.21,849.99,1963980032
2018-02-27,867.1,894,861,871.07,2053980032
2018-02-26,842.79,877.5,835.21,867.09,2044480000
2018-02-25,833.2,849.26,816.89,841.96,1646960000
2018-02-24,854.01,874.66,808.5,833.2,1926579968
2018-02-23,806,883.89,786.59,854.01,2334820096
2018-02-22,840.31,870,790.01,806,2150370048
2018-02-21,884.77,908.17,817.01,840.34,2531729920
2018-02-20,939.01,958,875,884.76,2545260032
2018-02-19,913.4,956,911,939.01,2169019904
2018-02-18,975,982.99,909.28,912.41,2567290112
2018-02-17,936.02,976.79,934.2,974.99,2525720064
2018-02-16,929.3,944.92,910.8,936.02,2369449984
2018-02-15,920.24,948.23,905.49,929.3,2900100096
2018-02-14,840.49,924.7,839.45,920.26,2818370048
2018-02-13,864.4,867.48,826,840.49,2081170048
2018-02-12,811.38,874.03,810.99,864.4,2243450112
2018-02-11,849.46,851.77,780,811.35,2486650112
2018-02-10,875.99,908.76,815,849.47,2930530048
2018-02-09,812,879.2,780,875.99,2495820032
2018-02-08,750.05,843,747.82,812,3708189952
2018-02-07,783.85,864.49,718.03,750.04,3896179968
2018-02-06,694.85,807.5,555.66,783.83,6518269952
2018-02-05,826.01,857.5,615.15,693.54,4269530112
2018-02-04,969.39,970.4,783.27,826,2997090048
2018-02-03,912,998,842.1,969.4,3243480064
2018-02-02,1017.5,1020.48,726.43,911.99,6713290240
2018-02-01,1105.01,1143,930,1017.48,5261680128
2018-01-31,1054.39,1121.03,1013.26,1105.01,3757560064
2018-01-30,1162.28,1171,1025,1054.39,4107859968
2018-01-29,1215.01,1221.67,1137.2,1162.27,3715079936
2018-01-28,1100,1224,1087.94,1215.01,5372329984
2018-01-27,1045.58,1119,1030,1100,3002870016
2018-01-26,1040,1071.75,987.54,1045.57,3617690112
2018-01-25,1049.46,1098.74,1014.88,1040,4050190080
2018-01-24,984.03,1056.99,952,1056.99,3944039936
2018-01-23,999.69,1019,905,984.03,3556699904
2018-01-22,1047.13,1080,917,999.68,3810099968
2018-01-21,1150.02,1151,1010.01,1047.13,3378089984
2018-01-20,1037.45,1164.97,1036.08,1150.02,3975190016
2018-01-19,1022.6,1093,993.4,1037.45,4084450048
2018-01-18,1029,1100,951,1025.78,5938319872
2018-01-17,1080,1164,757,1028.06,8545160192
2018-01-16,1278.76,1285.57,852,1080,8405139968
2018-01-15,1365.46,1380.97,1269.01,1278.63,4781100032
2018-01-14,1386.01,1389.11,1260,1365.46,4841630208
2018-01-13,1260,1419.96,1259.99,1386.02,5746760192
2018-01-12,1137.01,1285,1089,1260,5222300160
2018-01-11,1247,1334,1084.98,1137.01,7235899904
2018-01-10,1290.74,1386.99,1207.61,1246.94,9214950400
2018-01-09,1137.01,1297.58,1119,1290.01,7965459968
2018-01-08,1118.3,1228.99,950,1137.01,8450970112
2018-01-07,1006.68,1118.3,1003.02,1118.3,5569880064
2018-01-06,969.3,1009.11,961.23,1006.68,4662219776
2018-01-05,949,1015,935,969.27,6683149824
2018-01-04,938.16,994.89,906.01,949,6502859776
2018-01-03,865,949.98,850.11,938.31,5093159936
2018-01-02,759.03,878.5,759.02,865,5783349760
2018-01-01,741.24,764.97,727.14,759.03,2595760128
2019-12-31,131.08,133.19,127.6,128.54,8936866397
2019-12-30,134.31,135.97,129.79,131.1,9796951716
2019-12-29,127.95,137.85,127.22,134.3,9708776786
2019-12-28,126.23,129.6,125.8,127.91,8069298610
2019-12-27,125.49,126.7,122.15,126.23,8299390176
2019-12-26,124.97,132.06,124.06,125.49,8600871980
2019-12-25,127.67,127.77,123.16,124.96,8418019054
2019-12-24,127.75,129.5,126.5,127.71,7961819689
2019-12-23,132.4,135.24,126.16,127.78,9622497693
2019-12-22,127.16,133.22,126.89,132.4,9121058481
2019-12-21,128.36,128.45,126.63,127.09,7449064703
2019-12-20,128.18,129.32,125.71,128.37,8173594150
2019-12-19,132.89,134.11,125.68,128.18,9564699140
2019-12-18,121.84,134.81,116.25,132.89,11864518321
2019-12-17,132.36,132.66,119.5,121.83,9057166141
2019-12-16,142.38,142.53,129.03,132.36,8992282119
2019-12-15,141.72,143.99,139.8,142.38,7235153411
2019-12-14,144.7,145.03,141.11,141.73,7048066973
2019-12-13,144.7,145.13,142.76,144.7,7264810247
2019-12-12,143.29,146.12,139.1,144.69,7890383413
2019-12-11,145.54,146.29,142.01,143.29,7037180049
2019-12-10,147.28,148.22,143.81,145.54,6859512025
2019-12-09,150.69,151.47,146.69,147.3,6744206747
2019-12-08,147.41,152,146.36,150.68,6441727252
2019-12-07,148.82,149.88,147.2,147.43,5911233284
2019-12-06,148.2,149.85,145.75,148.82,6458766441
2019-12-05,145.5,148.95,143.8,148.18,6745910228
2019-12-04,147.33,153,143.17,145.5,7865937094
2019-12-03,148.83,150,145.67,147.33,6204379850
2019-12-02,150.94,151.65,146.82,148.97,6670561362
2019-12-01,151.61,152.67,145.97,150.97,7102780298
2019-11-30,154.75,155.45,149.6,151.78,6565950868
2019-11-29,151.01,157.73,150.5,154.75,7503898278
2019-11-28,153.04,155,149.31,151.01,7346531960
2019-11-27,147.83,155.89,141.02,153,8778095308
2019-11-26,146.16,149.9,143.57,147.83,7648516297
2019-11-25,140.1,151.69,131.8,145.91,10962753356
2019-11-24,152,153.19,138.53,139.99,7782769098
2019-11-23,149.98,154.54,146.37,152,8289198330
2019-11-22,160.83,162.65,137.8,149.97,12020749863
2019-11-21,174.35,175.49,155,160.82,8546371325
2019-11-20,175.75,177.25,173.26,174.35,7205785149
2019-11-19,177.8,178.14,172.38,175.73,7536699743
2019-11-18,183.88,183.95,173.56,177.85,7787662111
2019-11-17,182.23,186.26,180,183.88,7364325471
2019-11-16,179.79,183.17,178.95,182.25,6789888120
2019-11-15,184.55,186.59,177,179.82,8815678477
2019-11-14,187.81,188.45,182.75,184.55,7872664470
2019-11-13,186.98,189.31,185.08,187.72,7343173596
2019-11-12,184.65,187.27,182.07,186.98,7792186666
2019-11-11,188.89,190,183.77,184.65,7877424106
2019-11-10,184.77,192,183.41,188.88,8752784211
2019-11-09,183.62,185.7,182.21,184.77,7277418704
2019-11-08,186.42,188.09,180.71,183.62,9176780911
2019-11-07,191.17,192.27,184.14,186.42,9081247799
2019-11-06,188.88,194.6,187.87,191.13,10156458684
2019-11-05,186.26,192.47,181.76,188.88,10024177342
2019-11-04,181.73,189.5,180.45,186.25,10551917945
2019-11-03,183.26,185,179.11,181.73,8760247744
2019-11-02,183.26,186.19,181.91,183.25,8087991830
2019-11-01,182.38,184.99,177.39,183.19,9145611130
2019-10-31,183.4,185.47,177.81,182.38,9607939606
2019-10-30,191.03,192.2,180.05,183.38,10484902804
2019-10-29,182.03,193.41,181.72,191.1,10622761958
2019-10-28,184.32,190,181,182.02,10406734124
2019-10-27,180.02,189.18,176.84,184.41,10815941952
2019-10-26,181.66,199.5,173.86,180.03,13831784986
2019-10-25,160.67,187.74,160.57,181.66,10358594018
2019-10-24,162.42,164,158.9,160.67,7300917537
2019-10-23,171.26,174.05,153,162.49,9624925919
2019-10-22,174.36,175.4,170.47,171.3,6990951966
2019-10-21,175.49,178,171.45,174.37,6815820627
2019-10-20,172.05,176.8,169.11,175.49,6801091120
2019-10-19,172.96,175.5,169.72,172.09,6551453871
2019-10-18,177.31,177.49,168.34,172.96,7566257807
2019-10-17,174.55,179.71,172.79,177.31,6737237423
2019-10-16,180.56,181.2,171.7,174.5,7691244590
2019-10-15,186.86,188.58,176.48,180.58,7731456579
2019-10-14,181.12,187.91,180.52,186.85,7276520699
2019-10-13,179.76,184.75,178.63,181.18,6733182273
2019-10-12,180.94,184.87,177.27,179.86,7494328840
2019-10-11,191.86,197.93,179.23,180.84,9128522970
2019-10-10,193.26,194.85,187.29,191.79,8375913276
2019-10-09,180.73,196.09,179.2,193.26,9088122101
2019-10-08,180.29,185.3,177.42,180.72,7466282780
2019-10-07,170.18,182.5,168.61,180.26,7844316834
2019-10-06,176.72,177.12,167.5,170.18,5852890674
2019-10-05,175.97,177.05,172.27,176.73,5837211771
2019-10-04,175.11,179.69,170.77,175.97,6248928449
2019-10-03,180.9,181.26,169.59,175.05,6381403725
2019-10-02,176.14,181.66,174.15,180.82,6335595250
2019-10-01,181.22,185.89,173.85,176.15,7676276225
2019-09-30,169.39,181.85,165.2,181.17,7552915148
2019-09-29,173.9,175.26,164.34,169.38,6497088199
2019-09-28,174.36,176,168.21,173.9,6895423445
2019-09-27,165.85,177.24,161.19,174.44,7909313625
2019-09-26,170,171,152.11,165.85,7848286154
2019-09-25,166.26,175.25,162.25,170,9766632018
2019-09-24,201.06,202.72,157.75,166.26,11757739233
2019-09-23,211.17,211.6,198.18,200.8,7494673136
2019-09-22,214.87,215.45,206.02,211.1,7812854576
2019-09-21,218.02,221.61,213.35,214.8,7743309778
2019-09-20,220.85,222.38,212,218.06,8027974273
2019-09-19,210.28,224.71,200.98,220.8,10620070913
2019-09-18,207.95,217.49,207.5,210.27,9194634557
2019-09-17,197.59,215,195.67,207.95,10232590812
2019-09-16,189.31,199.55,188.23,197.59,8242029488
2019-09-15,188.88,190.99,186.3,189.3,6222874780
2019-09-14,181.65,189.32,180.4,188.85,6500686511
