date,open,high,low,close,volume
2022-06-04,1773.11,1814.4,1746.6,1803.35,8677951273
2022-06-03,1832.62,1842.43,1735.79,1773.25,14878001811
2022-06-02,1816.06,1852.01,1780,1832.45,17065041354
2022-06-01,1940.49,1972.5,1761.59,1816.05,21037797760
2022-05-31,1998.29,2015.54,1924.17,1940.59,18363115560
2022-05-30,1811.27,2013,1801.21,1998.3,19580808705
2022-05-29,1790.22,1825.22,1760.32,1811.1,10642556101
2022-05-28,1724.8,1807.68,1719.76,1790.23,23214777872
2022-05-27,1790.08,1820.84,1702.53,1724.83,25470760032
2022-05-26,1940.48,1963.68,1734.5,1790.65,23458681818
2022-05-25,1977.94,2020,1932.12,1940.83,13364545730
2022-05-24,1970.85,1991.51,1909.51,1978.15,13057109007
2022-05-23,2040.91,2087.6,1954.4,1971.06,16434529708
2022-05-22,1972.64,2054.01,1963.4,2040.92,10941123403
2022-05-21,1956.57,1988.3,1935,1972.64,8546822406
2022-05-20,2017.36,2062.45,1919.56,1956.58,15892482289
2022-05-19,1912.04,2039.52,1900.1,2017.57,18734247914
2022-05-18,2088.95,2108.8,1905.24,1911.98,17740965589
2022-05-17,2020.57,2120,2005,2088.96,18509929297
2022-05-16,2142.74,2142.82,1976.22,2020.58,21459552191
2022-05-15,2053.43,2164.17,1997.44,2142.69,14846088335
2022-05-14,2005.69,2066.4,1941.57,2053.33,15457044616
2022-05-13,1954.27,2145.56,1934.61,2005.48,24816096567
2022-05-12,2075.55,2188.14,1701,1954.39,42463486402
2022-05-11,2340.66,2451.12,2000,2075.93,45743399154
2022-05-10,2227.74,2458.09,2198.24,2340.51,38202099639
2022-05-09,2518.82,2529.47,2222.22,2228.5,36333567678
2022-05-08,2634.57,2641.4,2482,2519.1,20802269935
2022-05-07,2691.89,2703.61,2585.79,2634.8,13369276367
2022-05-06,2747.46,2757.78,2631.97,2691.72,21027599270
2022-05-05,2939.98,2953.73,2687.88,2747.43,22642925048
2022-05-04,2780.35,2969.86,2770.02,2939.98,18186749944
2022-05-03,2856.3,2861.73,2753.66,2780.34,13026093219
2022-05-02,2824.79,2883,2776.26,2856.21,18609741545
2022-05-01,2726.37,2849,2716.79,2824.86,15332730152
2022-04-30,2816.77,2842.08,2716.4,2726.59,13520941867
2022-04-29,2935.97,2946.68,2775.51,2816.94,18771041399
2022-04-28,2889.78,2980.36,2853.83,2935.91,18443524633
2022-04-27,2809.5,2920,2794.23,2889.78,17419284041
2022-04-26,3007.24,3038.6,2766.77,2809.26,19052045399
2022-04-25,2921.7,3026.93,2797.51,3007.22,22332690614
2022-04-24,2933.45,2968.31,2911.9,2921.96,9696829579
2022-04-23,2963.03,2979.57,2917.34,2933.44,9116955609
2022-04-22,2983.72,3033.76,2933.13,2963.05,16782795477
2022-04-21,3077.16,3179.74,2940,2983.94,20783591093
2022-04-20,3102.44,3169.29,3032.72,3077.06,15547362265
2022-04-19,3055.86,3132.47,3029.58,3102.26,14156035096
2022-04-18,2988.09,3071.26,2880,3056.19,18629381299
2022-04-17,3060.35,3082.96,2981.52,2988.4,10463091281
2022-04-16,3040.41,3086.83,3010.67,3060.35,8766710365
2022-04-15,3021.68,3058.99,2993.29,3040.19,11256651536
2022-04-14,3119.01,3145.19,2976,3021.78,15821419931
2022-04-13,3028.27,3129.92,2997.5,3119,16088473629
2022-04-12,2979.32,3089.87,2950.35,3027.82,20235707410
2022-04-11,3203.05,3214.88,2950,2979.55,21891804831
2022-04-10,3259.45,3309.28,3189.92,3203.05,10427054790
2022-04-09,3192.54,3269.74,3181.8,3258.99,9908112156
2022-04-08,3227.26,3313.79,3173.48,3192.54,17557050669
2022-04-07,3168.1,3269.56,3143.07,3227.56,16745496605
2022-04-06,3406.99,3408,3161.64,3168.52,25632563639
2022-04-05,3520.5,3555.48,3395.8,3407,16681503199
2022-04-04,3522.51,3548.51,3405.79,3520.66,18209969743
2022-04-03,3445.25,3581.6,3413.66,3522.78,15333808649
2022-04-02,3456.25,3532.85,3433.31,3445.38,23571556215
2022-04-01,3283.08,3482.42,3211.66,3456.48,20982988937
2022-03-31,3386.69,3447.03,3260.99,3283.08,17685495686
2022-03-30,3401.7,3448.62,3333.87,3386.68,15302506131
2022-03-29,3334.19,3483.87,3331.23,3401.71,19533323636
2022-03-28,3296.24,3437.24,3275.57,3334.47,20620450770
2022-03-27,3146.33,3299.99,3127.74,3296.29,13431866834
2022-03-26,3103.91,3154.47,3086.2,3146.22,8876420740
2022-03-25,3112.95,3195,3076.18,3104.15,17030503831
2022-03-24,3037.82,3130.41,3003.51,3112.52,18070503166
2022-03-23,2970.51,3046.99,2920.64,3038.93,16008767658
2022-03-22,2890.78,3053.98,2887.79,2970.51,16830539230
2022-03-21,2862.44,2965.26,2832.97,2891.08,15206116098
2022-03-20,2952.35,2965.94,2819.18,2862.44,12684727326
2022-03-19,2939.18,2988.89,2895.37,2952.16,11576463120
2022-03-18,2814.62,2987,2768.25,2939.17,15830879093
2022-03-17,2775.16,2839.59,2747.77,2814.67,12685265194
2022-03-16,2619.01,2789.58,2604.32,2774.89,17915109769
2022-03-15,2590.12,2670.53,2508.05,2619.15,12861105614
2022-03-14,2516.42,2609.56,2499,2590.23,11244398839
2022-03-13,2569.09,2603.56,2492.98,2516.41,8632000379
2022-03-12,2556.39,2617.83,2552.52,2569.3,6532996574
2022-03-11,2608.46,2679.56,2523.28,2556.42,12382419582
2022-03-10,2727.86,2734.33,2553.42,2608.22,13292477213
2022-03-09,2577.11,2774.26,2567.98,2727.6,14173665398
2022-03-08,2491.29,2626.16,2480.33,2576.72,13922922903
2022-03-07,2550.46,2649.81,2445,2491.58,14594098731
2022-03-06,2665.94,2677,2536.4,2550.77,8872976607
2022-03-05,2623.08,2685.93,2589.93,2665.77,8072368396
2022-03-04,2833.71,2835.95,2575,2623.07,14496939024
2022-03-03,2948.58,2972.07,2785.01,2833.66,13091199728
2022-03-02,2977.72,3045,2914.9,2948.56,16636517503
2022-03-01,2922.87,3040.7,2855.29,2977.72,18757425786
2022-02-28,2617.79,2960.25,2570,2923.08,19266124733
2022-02-27,2780.76,2836.26,2558.48,2618.01,16150857254
2022-02-26,2769.24,2880,2728.53,2780.71,11724648351
2022-02-25,2597.39,2837.23,2572.23,2769.52,17208902048
2022-02-24,2580.54,2750,2300,2597.42,29312342666
2022-02-23,2638.2,2756.9,2576.69,2580.97,13382637240
2022-02-22,2569.6,2667.28,2500.74,2637.98,16360200507
2022-02-21,2622.47,2760.71,2559.77,2569,18646392740
2022-02-20,2764.53,2765.24,2575.75,2622.47,11641437834
2022-02-19,2780.05,2833.3,2696.39,2764.44,9774183169
2022-02-18,2894.52,2945.98,2752.67,2780.08,15748173433
2022-02-17,3124.44,3162.35,2853,2893.56,15860206214
2022-02-16,3186.24,3190,3043.41,3124.45,12352406833
2022-02-15,2931.17,3199,2911.87,3186.24,13921257873
2022-02-14,2872.83,2966.53,2830.01,2931.01,12164552172
2022-02-13,2919.86,2955.65,2836.47,2872.84,9054963563
2022-02-12,2929.09,2987.62,2857.11,2919.99,11254355757
2022-02-11,3074.84,3140.86,2879.34,2929.08,16043881065
2022-02-10,3246.28,3284.75,3057.81,3074.85,18629485080
2022-02-09,3119.91,3274,3057.16,3246.22,13951308490
2022-02-08,3141.84,3234.67,3027.56,3119.57,17136080906
2022-02-07,3058.21,3199.08,2995.22,3141.89,15197063785
2022-02-06,3014.83,3076.25,2950.26,3058.22,9466018022
2022-02-05,2997.63,3063.48,2957.98,3014.5,13102093957
2022-02-04,2697.59,2999,2672.84,2998.19,18987223729
2022-02-03,2683.09,2729.01,2572.66,2697.59,12755505065
2022-02-02,2789.62,2814.1,2613.42,2682.66,13876301217
2022-02-01,2689.87,2815.49,2675.99,2789.66,13194846235
2022-01-31,2602.63,2708.98,2478.31,2689.72,13778234614
2022-01-30,2603.39,2642,2542.66,2602.89,9501221177
2022-01-29,2546.84,2640,2521.72,2603.74,11172062661
2022-01-28,2425.01,2559.55,2358.63,2546.84,14666227351
2022-01-27,2464.99,2521.96,2315.72,2425.82,16126522783
2022-01-26,2460.4,2724,2400,2465,21229909340
2022-01-25,2441.6,2509.87,2351.18,2460.68,16179776932
2022-01-24,2541.19,2541.74,2159,2441.74,28220804648
2022-01-23,2411.91,2551.3,2371.58,2541.19,16481489511
2022-01-22,2568.12,2628.36,2301.6,2411.9,27369692036
2022-01-21,3000.99,3034.7,2467.11,2569.01,26796291874
2022-01-20,3084.49,3273.32,2986,3000.94,10645922764
2022-01-19,3160.78,3176.81,3047,3085.27,13187424144
2022-01-18,3211.08,3246.2,3083.68,3160.81,13024154091
2022-01-17,3349.88,3360.07,3142.39,3210.98,12344309617
2022-01-16,3327.81,3394.45,3275,3349.46,9505934874
2022-01-15,3309.98,3373.56,3260,3328.12,9619999078
2022-01-14,3241.6,3346.81,3188.34,3310.45,13562957230
2022-01-13,3373.25,3413.36,3233.67,3241.88,15294466275
2022-01-12,3240.83,3420.08,3206.72,3373.64,16662871689
2022-01-11,3083.51,3265.98,3052.19,3240.83,15211447193
2022-01-10,3151.65,3180.29,2928.69,3083.51,19535744145
2022-01-09,3080.92,3212.46,3057.82,3151.66,12334683863
2022-01-08,3198.96,3247.89,3000,3080.48,16037732700
2022-01-07,3405.66,3415.52,3065,3198.82,24494179209
2022-01-06,3539,3550.02,3300,3406.03,24293791313
2022-01-05,3785,3848.2,3414.88,3539,18061338502
2022-01-04,3766.01,3894.12,3714.22,3785,14030925983
2022-01-03,3828.93,3851.66,3681.62,3766.04,12080777893
2022-01-02,3765.98,3855.77,3718.2,3828.87,9881471548
2022-01-01,3675.81,3777.82,3674.02,3765.72,9776191466
